,datetime_session,user_id,session_number,pageviews,datetime_first_engagement,is_conversion,pageviews_cumsum
5232,2016-09-09 10:10:41,4cab4d30-e64d-4aa9-a76f-44a52deb9e87,4,1,2016-09-11 09:45:34,False,12
5233,2016-09-11 09:09:34,4cab4d30-e64d-4aa9-a76f-44a52deb9e87,5,4,2016-09-11 09:45:34,True,16
5240,2016-09-02 19:07:02,b85927e4-9e5f-4519-b235-9b8887389b8c,1,2,2016-09-11 03:54:44,False,2
5241,2016-09-05 12:12:10,b85927e4-9e5f-4519-b235-9b8887389b8c,2,8,2016-09-11 03:54:44,False,10
5242,2016-09-08 04:04:10,b85927e4-9e5f-4519-b235-9b8887389b8c,3,2,2016-09-11 03:54:44,False,12
5243,2016-09-11 03:03:44,b85927e4-9e5f-4519-b235-9b8887389b8c,4,6,2016-09-11 03:54:44,True,18
5250,2016-09-03 13:01:05,fe7bdcdf-2c09-4787-ad34-5948904d57c5,1,6,2016-09-08 07:02:29,False,6
5251,2016-09-06 12:12:53,fe7bdcdf-2c09-4787-ad34-5948904d57c5,2,16,2016-09-08 07:02:29,False,22
5252,2016-09-08 06:06:29,fe7bdcdf-2c09-4787-ad34-5948904d57c5,3,1,2016-09-08 07:02:29,True,23
5256,2016-09-02 17:05:36,3df48b33-a042-45ca-9406-4787fc88d8c4,1,3,2016-09-09 15:19:30,False,3
5257,2016-09-05 22:10:30,3df48b33-a042-45ca-9406-4787fc88d8c4,2,3,2016-09-09 15:19:30,False,6
5258,2016-09-09 15:03:30,3df48b33-a042-45ca-9406-4787fc88d8c4,3,5,2016-09-09 15:19:30,True,11
5259,2016-09-03 04:04:07,da67a5de-3d81-44e4-aaa0-39f3e9d858b2,1,1,2016-09-03 04:47:07,True,1
5263,2016-09-03 12:12:21,d77f5bdf-b7a6-429b-b7e7-8aa4d783795c,1,4,2016-09-14 12:20:52,False,4
5264,2016-09-05 02:02:10,d77f5bdf-b7a6-429b-b7e7-8aa4d783795c,2,7,2016-09-14 12:20:52,False,11
5265,2016-09-06 22:10:05,d77f5bdf-b7a6-429b-b7e7-8aa4d783795c,3,7,2016-09-14 12:20:52,False,18
5266,2016-09-10 20:08:31,d77f5bdf-b7a6-429b-b7e7-8aa4d783795c,4,1,2016-09-14 12:20:52,False,19
5267,2016-09-13 08:08:41,d77f5bdf-b7a6-429b-b7e7-8aa4d783795c,5,4,2016-09-14 12:20:52,False,23
5268,2016-09-14 12:12:52,d77f5bdf-b7a6-429b-b7e7-8aa4d783795c,6,1,2016-09-14 12:20:52,True,24
5270,2016-09-04 01:01:27,81e1cda5-6e0e-4ae7-8c7a-1710e10ff5f1,1,4,2016-09-13 09:44:39,False,4
5271,2016-09-05 08:08:03,81e1cda5-6e0e-4ae7-8c7a-1710e10ff5f1,2,1,2016-09-13 09:44:39,False,5
5272,2016-09-07 11:11:12,81e1cda5-6e0e-4ae7-8c7a-1710e10ff5f1,3,7,2016-09-13 09:44:39,False,12
5273,2016-09-10 21:09:06,81e1cda5-6e0e-4ae7-8c7a-1710e10ff5f1,4,1,2016-09-13 09:44:39,False,13
5274,2016-09-13 09:09:39,81e1cda5-6e0e-4ae7-8c7a-1710e10ff5f1,5,15,2016-09-13 09:44:39,True,28
5275,2016-09-02 10:10:57,9ac4869f-407c-4810-8372-c94e9f5c5dff,1,9,2016-09-09 08:06:40,False,9
5276,2016-09-03 19:07:56,9ac4869f-407c-4810-8372-c94e9f5c5dff,2,1,2016-09-09 08:06:40,False,10
5277,2016-09-06 14:02:43,9ac4869f-407c-4810-8372-c94e9f5c5dff,3,5,2016-09-09 08:06:40,True,15
5288,2016-09-03 01:01:36,e991df7e-da3d-4ae2-a439-36c3cf216cdb,1,7,2016-09-09 19:48:00,False,7
5289,2016-09-04 17:05:51,e991df7e-da3d-4ae2-a439-36c3cf216cdb,2,2,2016-09-09 19:48:00,False,9
5290,2016-09-07 12:12:19,e991df7e-da3d-4ae2-a439-36c3cf216cdb,3,1,2016-09-09 19:48:00,False,10
5291,2016-09-09 19:07:00,e991df7e-da3d-4ae2-a439-36c3cf216cdb,4,18,2016-09-09 19:48:00,True,28
5293,2016-09-03 01:01:16,b5c47a1d-9765-4748-bdb9-724bc90bd6b8,1,7,2016-09-13 21:16:25,False,7
5294,2016-09-05 10:10:36,b5c47a1d-9765-4748-bdb9-724bc90bd6b8,2,4,2016-09-13 21:16:25,False,11
5295,2016-09-08 02:02:17,b5c47a1d-9765-4748-bdb9-724bc90bd6b8,3,1,2016-09-13 21:16:25,False,12
5296,2016-09-09 20:08:07,b5c47a1d-9765-4748-bdb9-724bc90bd6b8,4,1,2016-09-13 21:16:25,False,13
5297,2016-09-13 21:09:25,b5c47a1d-9765-4748-bdb9-724bc90bd6b8,5,13,2016-09-13 21:16:25,True,26
5300,2016-09-02 15:03:30,84335686-fca3-482f-90fc-a8b8f6e6c473,1,11,2016-09-15 23:51:14,False,11
5301,2016-09-06 09:09:21,84335686-fca3-482f-90fc-a8b8f6e6c473,2,6,2016-09-15 23:51:14,False,17
5302,2016-09-09 22:10:46,84335686-fca3-482f-90fc-a8b8f6e6c473,3,1,2016-09-15 23:51:14,False,18
5303,2016-09-12 18:06:51,84335686-fca3-482f-90fc-a8b8f6e6c473,4,1,2016-09-15 23:51:14,False,19
5304,2016-09-15 23:11:14,84335686-fca3-482f-90fc-a8b8f6e6c473,5,1,2016-09-15 23:51:14,True,20
5310,2016-09-03 11:11:06,e5b35929-7438-447d-8585-7790aa38d31d,1,3,2016-09-06 15:30:17,False,3
5311,2016-09-06 15:03:17,e5b35929-7438-447d-8585-7790aa38d31d,2,15,2016-09-06 15:30:17,True,18
5317,2016-09-04 07:07:01,9c19da60-48e5-481b-bf28-5d762f75c34a,1,7,2016-09-18 21:05:06,False,7
5318,2016-09-06 20:08:04,9c19da60-48e5-481b-bf28-5d762f75c34a,2,1,2016-09-18 21:05:06,False,8
5319,2016-09-10 17:05:24,9c19da60-48e5-481b-bf28-5d762f75c34a,3,3,2016-09-18 21:05:06,False,11
5320,2016-09-14 12:12:30,9c19da60-48e5-481b-bf28-5d762f75c34a,4,4,2016-09-18 21:05:06,False,15
5321,2016-09-15 22:10:45,9c19da60-48e5-481b-bf28-5d762f75c34a,5,6,2016-09-18 21:05:06,False,21
5322,2016-09-18 20:08:06,9c19da60-48e5-481b-bf28-5d762f75c34a,6,8,2016-09-18 21:05:06,True,29
5323,2016-09-02 20:08:13,b31f1de3-b457-4348-97fa-44ec89e34362,1,1,2016-09-09 09:21:49,False,1
5324,2016-09-05 15:03:05,b31f1de3-b457-4348-97fa-44ec89e34362,2,3,2016-09-09 09:21:49,False,4
5325,2016-09-09 09:09:49,b31f1de3-b457-4348-97fa-44ec89e34362,3,3,2016-09-09 09:21:49,True,7
5328,2016-09-03 21:09:47,69120d88-c7fc-4670-bfb4-fe5f8c28d789,1,12,2016-09-06 04:27:43,False,12
5329,2016-09-06 04:04:43,69120d88-c7fc-4670-bfb4-fe5f8c28d789,2,9,2016-09-06 04:27:43,True,21
5332,2016-09-04 21:09:07,a6999e03-3387-429e-8da7-9cc652326830,1,7,2016-09-07 08:27:10,False,7
5333,2016-09-07 08:08:10,a6999e03-3387-429e-8da7-9cc652326830,2,15,2016-09-07 08:27:10,True,22
5340,2016-09-03 20:08:25,22a14486-6118-45ed-879f-13fb2bb38a21,1,3,2016-09-10 05:14:26,False,3
5341,2016-09-04 22:10:27,22a14486-6118-45ed-879f-13fb2bb38a21,2,2,2016-09-10 05:14:26,False,5
5342,2016-09-06 13:01:26,22a14486-6118-45ed-879f-13fb2bb38a21,3,10,2016-09-10 05:14:26,False,15
5343,2016-09-10 05:05:26,22a14486-6118-45ed-879f-13fb2bb38a21,4,2,2016-09-10 05:14:26,True,17
5348,2016-09-04 14:02:41,b6f58543-3786-479e-87f5-8739a972a55c,1,5,2016-09-09 22:47:44,False,5
5349,2016-09-08 07:07:50,b6f58543-3786-479e-87f5-8739a972a55c,2,2,2016-09-09 22:47:44,False,7
5350,2016-09-09 22:10:44,b6f58543-3786-479e-87f5-8739a972a55c,3,6,2016-09-09 22:47:44,True,13
5357,2016-09-04 19:07:25,e8fc32b8-e12b-44cc-b9d2-dcb67c2334ca,1,7,2016-09-13 17:44:31,False,7
5358,2016-09-07 11:11:36,e8fc32b8-e12b-44cc-b9d2-dcb67c2334ca,2,2,2016-09-13 17:44:31,False,9
5359,2016-09-11 11:11:39,e8fc32b8-e12b-44cc-b9d2-dcb67c2334ca,3,2,2016-09-13 17:44:31,False,11
5360,2016-09-13 17:05:31,e8fc32b8-e12b-44cc-b9d2-dcb67c2334ca,4,15,2016-09-13 17:44:31,True,26
5366,2016-09-02 17:05:57,93ea92eb-d023-41b4-8763-236cabdc4ecb,1,3,2016-09-10 01:15:54,False,3
5367,2016-09-04 19:07:55,93ea92eb-d023-41b4-8763-236cabdc4ecb,2,2,2016-09-10 01:15:54,False,5
5368,2016-09-06 13:01:24,93ea92eb-d023-41b4-8763-236cabdc4ecb,3,7,2016-09-10 01:15:54,False,12
5369,2016-09-10 01:01:54,93ea92eb-d023-41b4-8763-236cabdc4ecb,4,9,2016-09-10 01:15:54,True,21
5371,2016-09-03 12:12:20,5a33178c-4aee-4511-bbf2-df4f7a44a54f,1,9,2016-09-08 07:52:12,False,9
5372,2016-09-04 20:08:46,5a33178c-4aee-4511-bbf2-df4f7a44a54f,2,4,2016-09-08 07:52:12,False,13
5373,2016-09-08 07:07:12,5a33178c-4aee-4511-bbf2-df4f7a44a54f,3,7,2016-09-08 07:52:12,True,20
5382,2016-09-03 04:04:44,88586856-26f1-417e-ace6-055be6833dfd,1,1,2016-09-16 04:47:20,False,1
5383,2016-09-06 19:07:05,88586856-26f1-417e-ace6-055be6833dfd,2,1,2016-09-16 04:47:20,False,2
5384,2016-09-08 19:07:42,88586856-26f1-417e-ace6-055be6833dfd,3,8,2016-09-16 04:47:20,False,10
5385,2016-09-11 14:02:14,88586856-26f1-417e-ace6-055be6833dfd,4,6,2016-09-16 04:47:20,False,16
5386,2016-09-14 04:04:59,88586856-26f1-417e-ace6-055be6833dfd,5,5,2016-09-16 04:47:20,False,21
5387,2016-09-16 04:04:20,88586856-26f1-417e-ace6-055be6833dfd,6,9,2016-09-16 04:47:20,True,30
5390,2016-09-03 18:06:10,f851f6cb-746b-457c-a531-3bbf7e7db7bf,1,6,2016-09-09 21:39:09,False,6
5391,2016-09-04 21:09:32,f851f6cb-746b-457c-a531-3bbf7e7db7bf,2,5,2016-09-09 21:39:09,False,11
5392,2016-09-07 16:04:24,f851f6cb-746b-457c-a531-3bbf7e7db7bf,3,5,2016-09-09 21:39:09,False,16
5393,2016-09-09 21:09:09,f851f6cb-746b-457c-a531-3bbf7e7db7bf,4,9,2016-09-09 21:39:09,True,25
5399,2016-09-02 16:04:30,8102a70f-3552-4158-8e84-7f53a770899e,1,1,2016-09-18 06:18:22,False,1
5400,2016-09-04 14:02:24,8102a70f-3552-4158-8e84-7f53a770899e,2,4,2016-09-18 06:18:22,False,5
5401,2016-09-08 11:11:34,8102a70f-3552-4158-8e84-7f53a770899e,3,4,2016-09-18 06:18:22,False,9
5402,2016-09-11 20:08:01,8102a70f-3552-4158-8e84-7f53a770899e,4,2,2016-09-18 06:18:22,False,11
5403,2016-09-15 04:04:43,8102a70f-3552-4158-8e84-7f53a770899e,5,2,2016-09-18 06:18:22,False,13
5404,2016-09-18 06:06:22,8102a70f-3552-4158-8e84-7f53a770899e,6,16,2016-09-18 06:18:22,True,29
5407,2016-09-04 17:05:13,6a45db7b-2d7e-4ab6-88d7-bbc6d22a618e,1,1,2016-09-10 01:15:35,False,1
5408,2016-09-06 01:01:00,6a45db7b-2d7e-4ab6-88d7-bbc6d22a618e,2,9,2016-09-10 01:15:35,False,10
5409,2016-09-10 01:01:35,6a45db7b-2d7e-4ab6-88d7-bbc6d22a618e,3,2,2016-09-10 01:15:35,True,12
5410,2016-09-05 00:12:12,1ed46f65-1a89-4818-9446-feb42df7978b,1,1,2016-09-06 08:06:23,False,1
5411,2016-09-06 07:07:23,1ed46f65-1a89-4818-9446-feb42df7978b,2,13,2016-09-06 08:06:23,True,14
5420,2016-09-04 11:11:08,c881fef5-0bfe-4158-9cfe-b276114e1ed0,1,4,2016-09-11 04:29:50,False,4
5421,2016-09-06 02:02:04,c881fef5-0bfe-4158-9cfe-b276114e1ed0,2,12,2016-09-11 04:29:50,False,16
5422,2016-09-09 14:02:52,c881fef5-0bfe-4158-9cfe-b276114e1ed0,3,7,2016-09-11 04:29:50,False,23
5423,2016-09-11 04:04:50,c881fef5-0bfe-4158-9cfe-b276114e1ed0,4,14,2016-09-11 04:29:50,True,37
5429,2016-09-03 01:01:52,256033db-a904-4001-9c3d-b5a75110f0c2,1,10,2016-09-08 09:59:35,False,10
5430,2016-09-06 21:09:42,256033db-a904-4001-9c3d-b5a75110f0c2,2,5,2016-09-08 09:59:35,False,15
5431,2016-09-08 09:09:35,256033db-a904-4001-9c3d-b5a75110f0c2,3,6,2016-09-08 09:59:35,True,21
5434,2016-09-04 15:03:50,53ba6b81-bcc9-4ca6-bb0a-db18732824db,1,8,2016-09-09 17:27:49,False,8
5435,2016-09-05 16:04:56,53ba6b81-bcc9-4ca6-bb0a-db18732824db,2,4,2016-09-09 17:27:49,False,12
5436,2016-09-09 17:05:49,53ba6b81-bcc9-4ca6-bb0a-db18732824db,3,11,2016-09-09 17:27:49,True,23
5443,2016-09-02 08:08:01,afd422be-6278-4ee7-ac83-2f8b9b564bf4,1,6,2016-09-07 22:47:58,False,6
5444,2016-09-04 23:11:51,afd422be-6278-4ee7-ac83-2f8b9b564bf4,2,4,2016-09-07 22:47:58,False,10
5445,2016-09-06 01:01:24,afd422be-6278-4ee7-ac83-2f8b9b564bf4,3,8,2016-09-07 22:47:58,False,18
5446,2016-09-07 22:10:58,afd422be-6278-4ee7-ac83-2f8b9b564bf4,4,6,2016-09-07 22:47:58,True,24
5452,2016-09-02 20:08:08,740b5bae-db1a-40cf-814d-638effa02abf,1,6,2016-09-07 22:21:22,False,6
5453,2016-09-05 12:12:13,740b5bae-db1a-40cf-814d-638effa02abf,2,3,2016-09-07 22:21:22,False,9
5454,2016-09-07 22:10:22,740b5bae-db1a-40cf-814d-638effa02abf,3,9,2016-09-07 22:21:22,True,18
5463,2016-09-03 23:11:09,271f5692-fa02-4970-a3fd-3884fa21642f,1,2,2016-09-08 04:36:44,False,2
5464,2016-09-06 18:06:31,271f5692-fa02-4970-a3fd-3884fa21642f,2,19,2016-09-08 04:36:44,False,21
5465,2016-09-08 04:04:44,271f5692-fa02-4970-a3fd-3884fa21642f,3,14,2016-09-08 04:36:44,True,35
5468,2016-09-04 11:11:47,a423d412-92ee-4cad-adaa-8b0dfa1e03ad,1,9,2016-09-08 05:38:11,False,9
5469,2016-09-08 05:05:11,a423d412-92ee-4cad-adaa-8b0dfa1e03ad,2,14,2016-09-08 05:38:11,True,23
5483,2016-09-04 17:05:00,37e8f6a8-919f-42a5-87f0-952d05e4a76a,1,24,2016-09-04 17:47:00,True,24
5487,2016-09-04 08:08:41,60cd7038-3f4c-4d73-a968-09811d1fb2ad,1,12,2016-09-10 10:00:00,False,12
5488,2016-09-07 20:08:03,60cd7038-3f4c-4d73-a968-09811d1fb2ad,2,3,2016-09-10 10:00:00,False,15
5489,2016-09-08 21:09:38,60cd7038-3f4c-4d73-a968-09811d1fb2ad,3,1,2016-09-10 10:00:00,False,16
5490,2016-09-10 09:09:00,60cd7038-3f4c-4d73-a968-09811d1fb2ad,4,3,2016-09-10 10:00:00,True,19
5492,2016-09-02 22:10:07,e95076ed-b23d-4b9d-a5cd-57ad0ca12bbd,1,2,2016-09-09 12:39:46,False,2
5493,2016-09-05 11:11:21,e95076ed-b23d-4b9d-a5cd-57ad0ca12bbd,2,3,2016-09-09 12:39:46,False,5
5494,2016-09-09 12:12:46,e95076ed-b23d-4b9d-a5cd-57ad0ca12bbd,3,7,2016-09-09 12:39:46,True,12
5499,2016-09-03 13:01:01,73baa543-dc09-470d-8fd6-0fd6486d26f4,1,6,2016-09-03 14:00:01,True,6
5501,2016-09-03 03:03:22,c3f994be-7c32-436e-b95b-e03cdfa5556d,1,1,2016-09-05 20:06:33,True,1
5505,2016-09-04 02:02:04,82730011-db7b-4251-9f26-a90628c53bbf,1,16,2016-09-06 22:11:58,False,16
5506,2016-09-06 22:10:58,82730011-db7b-4251-9f26-a90628c53bbf,2,5,2016-09-06 22:11:58,True,21
5513,2016-09-02 08:08:08,cf261209-5c9f-43ed-8899-3cd261645bc8,1,1,2016-09-07 01:16:39,False,1
5514,2016-09-05 09:09:09,cf261209-5c9f-43ed-8899-3cd261645bc8,2,1,2016-09-07 01:16:39,False,2
5515,2016-09-07 01:01:39,cf261209-5c9f-43ed-8899-3cd261645bc8,3,10,2016-09-07 01:16:39,True,12
5524,2016-09-02 03:03:50,f27d2574-aed1-4bc3-9d92-5e9e8eda7cfd,1,6,2016-09-09 15:18:40,False,6
5525,2016-09-04 08:08:10,f27d2574-aed1-4bc3-9d92-5e9e8eda7cfd,2,1,2016-09-09 15:18:40,False,7
5526,2016-09-07 02:02:26,f27d2574-aed1-4bc3-9d92-5e9e8eda7cfd,3,6,2016-09-09 15:18:40,False,13
5527,2016-09-09 15:03:40,f27d2574-aed1-4bc3-9d92-5e9e8eda7cfd,4,15,2016-09-09 15:18:40,True,28
5535,2016-09-02 09:09:16,66aefe58-1eb6-4db2-a988-bf2900465ed2,1,2,2016-09-13 04:03:04,False,2
5536,2016-09-05 18:06:50,66aefe58-1eb6-4db2-a988-bf2900465ed2,2,1,2016-09-13 04:03:04,False,3
5537,2016-09-07 02:02:32,66aefe58-1eb6-4db2-a988-bf2900465ed2,3,5,2016-09-13 04:03:04,False,8
5538,2016-09-10 18:06:37,66aefe58-1eb6-4db2-a988-bf2900465ed2,4,2,2016-09-13 04:03:04,False,10
5539,2016-09-13 03:03:04,66aefe58-1eb6-4db2-a988-bf2900465ed2,5,3,2016-09-13 04:03:04,True,13
5542,2016-09-03 22:10:22,a0be9e7c-15fc-482c-91a4-3d47d0719842,1,6,2016-09-06 20:39:39,False,6
5543,2016-09-06 20:08:39,a0be9e7c-15fc-482c-91a4-3d47d0719842,2,6,2016-09-06 20:39:39,True,12
5551,2016-09-03 06:06:46,4e119efe-fb79-4e17-9218-a2d79288c15d,1,5,2016-09-16 09:34:56,False,5
5552,2016-09-05 12:12:12,4e119efe-fb79-4e17-9218-a2d79288c15d,2,5,2016-09-16 09:34:56,False,10
5553,2016-09-08 12:12:52,4e119efe-fb79-4e17-9218-a2d79288c15d,3,2,2016-09-16 09:34:56,False,12
5554,2016-09-11 15:03:45,4e119efe-fb79-4e17-9218-a2d79288c15d,4,6,2016-09-16 09:34:56,False,18
5555,2016-09-13 21:09:03,4e119efe-fb79-4e17-9218-a2d79288c15d,5,2,2016-09-16 09:34:56,False,20
5556,2016-09-16 09:09:56,4e119efe-fb79-4e17-9218-a2d79288c15d,6,8,2016-09-16 09:34:56,True,28
5561,2016-09-03 03:03:03,95cb6783-067f-490b-88ec-ab1370881961,1,7,2016-09-10 07:47:44,False,7
5562,2016-09-07 00:12:05,95cb6783-067f-490b-88ec-ab1370881961,2,8,2016-09-10 07:47:44,False,15
5563,2016-09-10 07:07:44,95cb6783-067f-490b-88ec-ab1370881961,3,6,2016-09-10 07:47:44,True,21
5566,2016-09-03 16:04:17,c04e2cee-823d-40d4-b38b-19e038d2f0e3,1,1,2016-09-15 10:13:15,False,1
5567,2016-09-06 17:05:24,c04e2cee-823d-40d4-b38b-19e038d2f0e3,2,2,2016-09-15 10:13:15,False,3
5568,2016-09-10 16:04:31,c04e2cee-823d-40d4-b38b-19e038d2f0e3,3,4,2016-09-15 10:13:15,False,7
5569,2016-09-12 09:09:59,c04e2cee-823d-40d4-b38b-19e038d2f0e3,4,2,2016-09-15 10:13:15,False,9
5570,2016-09-15 10:10:15,c04e2cee-823d-40d4-b38b-19e038d2f0e3,5,19,2016-09-15 10:13:15,True,28
5574,2016-09-02 10:10:12,2ac4386a-d5c2-4b0e-abbf-f2ae68e7cdae,1,8,2016-09-07 00:07:57,False,8
5575,2016-09-04 03:03:03,2ac4386a-d5c2-4b0e-abbf-f2ae68e7cdae,2,1,2016-09-07 00:07:57,True,9
5579,2016-09-04 00:12:25,cce64a1a-72db-4030-a3c7-e30c23fb7dcd,1,7,2016-09-13 04:44:11,False,7
5580,2016-09-07 07:07:23,cce64a1a-72db-4030-a3c7-e30c23fb7dcd,2,8,2016-09-13 04:44:11,False,15
5581,2016-09-11 02:02:25,cce64a1a-72db-4030-a3c7-e30c23fb7dcd,3,4,2016-09-13 04:44:11,False,19
5582,2016-09-13 04:04:11,cce64a1a-72db-4030-a3c7-e30c23fb7dcd,4,3,2016-09-13 04:44:11,True,22
5593,2016-09-03 08:08:06,8e6a3e67-771b-466c-b7f0-1b6c8620ea56,1,3,2016-09-13 08:47:31,False,3
5594,2016-09-06 15:03:09,8e6a3e67-771b-466c-b7f0-1b6c8620ea56,2,1,2016-09-13 08:47:31,False,4
5595,2016-09-10 13:01:28,8e6a3e67-771b-466c-b7f0-1b6c8620ea56,3,3,2016-09-13 08:47:31,False,7
5596,2016-09-13 08:08:31,8e6a3e67-771b-466c-b7f0-1b6c8620ea56,4,21,2016-09-13 08:47:31,True,28
5600,2016-09-04 11:11:21,06316668-eb81-45e8-bd6e-f92c58a4b46d,1,8,2016-09-08 07:22:37,False,8
5601,2016-09-05 17:05:51,06316668-eb81-45e8-bd6e-f92c58a4b46d,2,5,2016-09-08 07:22:37,False,13
5602,2016-09-08 07:07:37,06316668-eb81-45e8-bd6e-f92c58a4b46d,3,1,2016-09-08 07:22:37,True,14
5604,2016-09-02 15:03:47,03cd2080-428d-4f33-9ae5-da2bbb8f942b,1,3,2016-09-14 16:46:29,False,3
5605,2016-09-04 14:02:12,03cd2080-428d-4f33-9ae5-da2bbb8f942b,2,4,2016-09-14 16:46:29,False,7
5606,2016-09-08 02:02:52,03cd2080-428d-4f33-9ae5-da2bbb8f942b,3,3,2016-09-14 16:46:29,False,10
5607,2016-09-11 13:01:46,03cd2080-428d-4f33-9ae5-da2bbb8f942b,4,5,2016-09-14 16:46:29,False,15
5608,2016-09-14 16:04:29,03cd2080-428d-4f33-9ae5-da2bbb8f942b,5,10,2016-09-14 16:46:29,True,25
5609,2016-09-03 01:01:48,7611e766-0371-4417-ae4a-431f23b3600c,1,12,2016-09-06 16:23:01,False,12
5610,2016-09-06 16:04:01,7611e766-0371-4417-ae4a-431f23b3600c,2,7,2016-09-06 16:23:01,True,19
5619,2016-09-04 16:04:04,77dbd849-dd5d-4f5e-a3e7-ebf5ac0a976f,1,9,2016-09-04 16:59:04,True,9
5627,2016-09-04 10:10:53,4de50891-ae17-4766-9ab8-a7a1609f1b0d,1,1,2016-09-06 18:39:13,False,1
5628,2016-09-06 18:06:13,4de50891-ae17-4766-9ab8-a7a1609f1b0d,2,17,2016-09-06 18:39:13,True,18
5636,2016-09-02 06:06:57,16cd1101-bf03-49ed-86c1-bf9e6c5ed10c,1,16,2016-09-07 04:23:20,False,16
5637,2016-09-05 07:07:16,16cd1101-bf03-49ed-86c1-bf9e6c5ed10c,2,7,2016-09-07 04:23:20,False,23
5638,2016-09-07 04:04:20,16cd1101-bf03-49ed-86c1-bf9e6c5ed10c,3,11,2016-09-07 04:23:20,True,34
5640,2016-09-02 23:11:04,13169040-ddfd-472f-9f98-b21c7a763e99,1,1,2016-09-04 16:29:36,False,1
5641,2016-09-04 16:04:36,13169040-ddfd-472f-9f98-b21c7a763e99,2,18,2016-09-04 16:29:36,True,19
5642,2016-09-02 15:03:19,820acead-424d-4df8-aa2b-ad65e26c7f5b,1,21,2016-09-02 15:51:19,True,21
5644,2016-09-02 02:02:08,5dcd3f38-4aac-473c-970e-2248acd5a61a,1,6,2016-09-08 05:06:29,False,6
5645,2016-09-05 12:12:15,5dcd3f38-4aac-473c-970e-2248acd5a61a,2,5,2016-09-08 05:06:29,False,11
5646,2016-09-08 04:04:29,5dcd3f38-4aac-473c-970e-2248acd5a61a,3,4,2016-09-08 05:06:29,True,15
5651,2016-09-03 08:08:48,74e0573b-e91a-4f07-b6f6-a8fd05c4e165,1,3,2016-09-08 16:38:45,False,3
5652,2016-09-05 14:02:55,74e0573b-e91a-4f07-b6f6-a8fd05c4e165,2,9,2016-09-08 16:38:45,False,12
5653,2016-09-08 16:04:45,74e0573b-e91a-4f07-b6f6-a8fd05c4e165,3,7,2016-09-08 16:38:45,True,19
5656,2016-09-03 21:09:33,221b1d79-6943-4462-818e-6587780a4472,1,3,2016-09-13 12:17:32,False,3
5657,2016-09-05 14:02:48,221b1d79-6943-4462-818e-6587780a4472,2,5,2016-09-13 12:17:32,False,8
5658,2016-09-09 12:12:18,221b1d79-6943-4462-818e-6587780a4472,3,1,2016-09-13 12:17:32,False,9
5659,2016-09-12 09:09:43,221b1d79-6943-4462-818e-6587780a4472,4,4,2016-09-13 12:17:32,False,13
5660,2016-09-13 12:12:32,221b1d79-6943-4462-818e-6587780a4472,5,9,2016-09-13 12:17:32,True,22
5663,2016-09-03 02:02:48,ec0f84ae-b159-4b5a-bc0d-14c1ce8d3612,1,7,2016-09-07 12:23:40,False,7
5664,2016-09-06 03:03:10,ec0f84ae-b159-4b5a-bc0d-14c1ce8d3612,2,2,2016-09-07 12:23:40,False,9
5665,2016-09-07 12:12:40,ec0f84ae-b159-4b5a-bc0d-14c1ce8d3612,3,5,2016-09-07 12:23:40,True,14
5671,2016-09-03 23:11:44,ab84f7a9-5047-40bf-a959-122a885f3e8b,1,8,2016-09-05 13:16:26,False,8
5672,2016-09-05 13:01:26,ab84f7a9-5047-40bf-a959-122a885f3e8b,2,2,2016-09-05 13:16:26,True,10
5676,2016-09-03 10:10:24,eb33db2d-2bdf-4f3d-9211-5e14479065d8,1,16,2016-09-06 02:02:26,False,16
5677,2016-09-06 01:01:26,eb33db2d-2bdf-4f3d-9211-5e14479065d8,2,8,2016-09-06 02:02:26,True,24
5685,2016-09-04 15:03:52,bfab7b70-aa25-4980-a326-ea2bd4f82952,1,6,2016-09-08 12:52:08,False,6
5686,2016-09-07 05:05:35,bfab7b70-aa25-4980-a326-ea2bd4f82952,2,1,2016-09-08 12:52:08,False,7
5687,2016-09-08 12:12:08,bfab7b70-aa25-4980-a326-ea2bd4f82952,3,3,2016-09-08 12:52:08,True,10
5692,2016-09-03 21:09:19,bf52c672-b4e1-48ba-9c05-23e8e7eff3de,1,1,2016-09-09 06:38:48,False,1
5693,2016-09-07 10:10:18,bf52c672-b4e1-48ba-9c05-23e8e7eff3de,2,9,2016-09-09 06:38:48,False,10
5694,2016-09-09 06:06:48,bf52c672-b4e1-48ba-9c05-23e8e7eff3de,3,11,2016-09-09 06:38:48,True,21
5700,2016-09-04 05:05:30,ef57df83-0c3f-4f4c-8f9a-92c3d2f2adaf,1,1,2016-09-23 04:40:49,False,1
5701,2016-09-07 20:08:37,ef57df83-0c3f-4f4c-8f9a-92c3d2f2adaf,2,2,2016-09-23 04:40:49,False,3
5702,2016-09-09 18:06:56,ef57df83-0c3f-4f4c-8f9a-92c3d2f2adaf,3,6,2016-09-23 04:40:49,False,9
5703,2016-09-11 22:10:27,ef57df83-0c3f-4f4c-8f9a-92c3d2f2adaf,4,3,2016-09-23 04:40:49,False,12
5704,2016-09-14 20:08:04,ef57df83-0c3f-4f4c-8f9a-92c3d2f2adaf,5,2,2016-09-23 04:40:49,False,14
5705,2016-09-17 16:04:24,ef57df83-0c3f-4f4c-8f9a-92c3d2f2adaf,6,1,2016-09-23 04:40:49,False,15
